,comments,sent,score
75,"I hope this video helped you get brighter about Tesla!<br><br>My website: <a href=""https://www.herbertong.com/"">https://www.HerbertOng.com</a><br><br>See the MOST comprehensive resource for the $TSLA Investor<br><br>Join this channel or my Patreon to get free access to 15+ modules of TSLA investor resources<br><br>Join this channel: <a href=""https://www.youtube.com/channel/UC4DBLlq1x0AKmip1QJUcbXg/join"">https://www.youtube.com/channel/UC4DBLlq1x0AKmip1QJUcbXg/join</a><br>Join my Patreon: <a href=""https://www.patreon.com/brighterwithherbert"">https://www.patreon.com/brighterwithherbert</a><br><br>Thank you for supporting this channel! I really do appreciate your likes, subscribes and comments. <br><br>Let&#39;s get brighter!<br>Herbert",POSITIVE,0.9877054691314697
76,"Tesla is like having a portfolio of  a few mature company and a handful of startups.<br>Auto manufacturing , small energy storage powerwall, large mega batteries, battery production, lithium mining, semi-trucks,  small trucks, and soon vans: cybertruck,  taxi- and full self driving,<br>optimus and ai training, supercomputer chips: dojo, ai inference chips.   The market is sizing the value of all  by only the actual earnings of the mature the auto business. Why not bet on the most  interesting company you can find? People don&#39;t like that Musk&#39;s  predictions are overly optimistic, but so far he always gets there. In Korea it would be a Chaebol,in  Japan a keiretsu, remarkable how much has been done in such a short time.!",POSITIVE,0.8214942216873169
77,"I don&#39;t know how to break the news to Randy, but the feature we are all waiting for in &quot;feature complete&quot; FSD is that the car actually drives itself with no interventions. Until then, &quot;feature complete FSD&quot; is still &quot;feature missing FSD&quot;.",NEGATIVE,0.9984214305877686
78,Wouldn&#39;t it be something if the robot could analysis the factory itself and determine where best bots should be used and able to redesign areas to improve efficiency,NEGATIVE,0.998818576335907
79,"Worst part about this channel is trying to rewind important information, and then instead accidentally hitting a link to buy merch",NEGATIVE,0.9998015761375427
80,"Randy is enthusiastic &amp; very knowledgeable , love his input !",POSITIVE,0.9998644590377808
81,Dumbert and Dumkirk! Perfect  combo😂,POSITIVE,0.9926623106002808
82,"Brilliant discussion!  <br>I&#39;m expecting the budget car to be on a v2.5 production line (i.e. not fully unboxed v3.0 mfg line) ... but I suspect the CyberCAB will be produced asap on the full unboxed mfg line.  Texas must work out bugs for all other giga locations.<br><br>Oh yeah, I&#39;m praying for a surprise Model 3 RWD, 2-door hatch, sport coupe! 🎉🙏<br><br>Cheers, Eric",NEGATIVE,0.9744368195533752
83,Will the story of John Henry rise from the literary past?,NEGATIVE,0.9675960540771484
84,"So much optimism, need to balance",POSITIVE,0.9946995973587036
85,"2 DAYS LEFT!!! Deposit $100 and get 5 FREE STOCKS: <br><a href=""https://j.moomoo.com/00a7YQ"">https://j.moomoo.com/00a7YQ</a>",NEGATIVE,0.9939538836479187
86,Good morning! Hope everyone has a great week.,POSITIVE,0.9998416900634766
87,"Hey everybody, what about golden cross?  it sees TSLA chart try  builds golden cross first in over year.",POSITIVE,0.992438793182373
88,Great prediction on Tesla today!,POSITIVE,0.9992852807044983
89,"Hello Rey, as usual good video and analysis",POSITIVE,0.9996591806411743
90,"Let me just mention , good morning !",POSITIVE,0.9995113611221313
91,The new design looks sleek and modern. I can’t wait to see it in person.,POSITIVE,0.9997298121452332
92,The new design looks sleek. How will it impact road noise?,POSITIVE,0.9562373161315918
93,The new design looks fantastic. Tesla always impresses with their aesthetics.,POSITIVE,0.9998875856399536
94,The fast charging capability is impressive. This will make EVs more practical for long trips.,POSITIVE,0.9995940327644348
95,The minimalist interior is a smart move. It keeps things simple and clean.,POSITIVE,0.9998602867126465
96,The price point is very appealing. This makes Tesla more accessible to a wider audience.,POSITIVE,0.9997934699058533
97,"The dual-motor option is a great addition. It should improve performance and handling, making the car more versatile.",POSITIVE,0.9994744658470154
98,The touchscreen control system is a great feature. It modernizes the interior and simplifies the interface.,POSITIVE,0.999606192111969
99,"Tesla models:<br><br><b>2 S3XY</b><br><br>I see what you did there, Elon",POSITIVE,0.9983680844306946
100,The new assembly approach is interesting. How will it impact production speed?,POSITIVE,0.994086503982544
101,"The best solar company in Australia just installed my new solar system. Check them out here: <a href=""https://www.resinc.com.au/electricviking"">https://www.resinc.com.au/electricviking</a>",POSITIVE,0.9629920125007629
102,"Sometimes cars in Europe are still very nice after 200k miles, however the engine is broken or not up to environmental standards any more. I wish companies would step in and massively replace engines for an electric drivetrain and batteries",NEGATIVE,0.9981081485748291
103,"<a href=""https://www.youtube.com/watch?v=EYK3rYMDnK8&amp;t=86"">1:26</a> Damn, that thing is going like 200mph!",NEGATIVE,0.9989124536514282
104,Musk was asked about upcoming battery innovations at a Tesla takeover in Texas. He basically said the current battery tech was good enough and he’s focused on reducing costs.,POSITIVE,0.9590901136398315
105,Exciting!,POSITIVE,0.9998757839202881
106,"Sam david Brisbane Australia here great video. By the way two guys I know that have evaluated electric cars . Three types of electric vehicles in Victoria have decided to buy the BYD seal instead of the Tesla. Here is why no radar and the camera can’t handle fog., and if the windscreen in front of the camera is dirty everything stuff up also no turning indicator stalks both guys drive and high density traffic manoeuvering in an out of shopping centres et cetera et cetera and I totally agree with them. The push button on the steering wheel sometimes is hard to push and just a nuisance when you are manoeuvering anyway have a good day.",NEGATIVE,0.9032544493675232
107,"I wish the politicians would educate themselves. If the CATL tech is better than 4680. Then that is what we should embrace. Does NOT mean we stop working on better stuff. Companies in Asia spent the last 5 decades acquiring Western (USA) technology. We surrendered consumer electronics to Japan in the 60s/70s. Followed by small cars in the 70s/80s. If we get the lead in cars through Tesla, and the best thing we can do is get battery tech from China to keep that lead all the better. Local production is important.",POSITIVE,0.9054067730903625
108,What is the timeline for the new CATL batteries? Could they come in the Model Y Juniper coming out late this year or early next year?,NEGATIVE,0.9993871450424194
109,"Along with car batteries, we desperately need affordable home and small business-scale, storage batteries!!!!!! Put a battery in every business and home as bd you won’t have to do as much to upgrade the grid. And then you will be set up for more robust energy production snd storage. And, we need to include actual citizens in the solar and battery revolution, and enable us to profit too!",POSITIVE,0.928983211517334
110,They just added more 4680 lines at Giga TX. With the dry electrode version 4680 to start going into cybertrucks at the end of the year. So no Tesla is not &quot;giving up&quot; on the 4680.,NEGATIVE,0.9971229434013367
111,Hit 200k today. Thank you for all the knowledge and nuggets you had thrown my way over the last months. Started with 17k in last month 2024.,POSITIVE,0.9930847883224487
112,"Visa missed, and Visa never misses. If thats not an indicator I don&#39;t know what is.",NEGATIVE,0.9949833154678345
113,I hope so I have 35 contacts for tesla calls,NEGATIVE,0.9240662455558777
114,I’m waiting for that stock to pop up to 260 a share. Maybe in a month or so…,NEGATIVE,0.9988229870796204
115,"The EV sector charging Up towards 17 million sales in 2024, a new record. Tesla 11 % mth . Rivian 21 % mth..QS..43 % mth . FSRNQ.. Fisker 220 % week...Zapp 400 % mth..Joby 23 % mth..Chpt 45:% mth... Archer 33 % mth . Lillium 14 % mth... Lucid 29 % mth.. EVTL 36 % mth and more. Thumbs Up video/ comments.. Thanks",POSITIVE,0.9966036081314087
116,"Great job Mike. Keep up the good work. I might have to get me a bottle of that Tesla moonshine so we can toast to healthy and happy life. We knew this reset was coming, and my plan was to acquire more shares (catching falling knives) At the 220 mark and if it does go down to 185 due to the recession, high interest rates, etc. if it drops down to that level, my average price per share will be Under $200. Do you think it would be a smart idea to grab some shares at this price point Then wait to see if that 185 price point manifest itself then I pretty much go all in before the recovery or bounce hits us possibly August 4 or/and before 10/10? I know you’re not a financial advisor just looking To see how you might approach this next 6 to 12 weeks. HUGE Tesla BULL but I’m hoping the Price drops again so I can average down my PPS… this is strictly for educational purposes. Thank you for your time and all the work you put into your podcast. Thank you for doing what you do",NEGATIVE,0.9838999509811401
117,The Sun Moon and Stars are priced in.,POSITIVE,0.9130437970161438
118,"You work for 40yrs to have $1M in your<br>retirement, meanwhile some people are putting just $10K in a bitcoin from just a few months ago and now they are multimillionaires.,.,..,",NEGATIVE,0.9980213642120361
119,I want TSLA to drop to 180 so I can load up!!!! Whoop whoop,NEGATIVE,0.9788641333580017
120,"!!!I recently sold some of my long-term position and currently sitting on about 250k, do you think Nvidia is a good buy right now or I have I missed out on a crucial buy period, any good stock recommendation on great performing stocks will be appreciated",POSITIVE,0.948893666267395
121,"RIP.<br>► AG1 <a href=""https://drinkag1.com/SMR"">https://drinkAG1.com/SMR</a> (FREE 1 Yr Supply of Vitamin D + 5 AG1 Travel Packs) <br>► Want More Content? Join Patreon: <a href=""https://www.patreon.com/solvingthemoneyproblem"">https://www.patreon.com/solvingthemoneyproblem</a><br>► Subscribe on X (Twitter): <a href=""https://twitter.com/stevenmarkryan"">https://twitter.com/stevenmarkryan</a> <br>► Oura Ring <a href=""https://ouraring.com/smr"">https://ouraring.com/smr</a> (Track your sleep, readiness &amp; activity) <br>► Browse MERCH: <a href=""https://solving-the-money-problem.creator-spring.com/"">https://solving-the-money-problem.creator-spring.com/</a> <br>► TSLA Fair Value aka “Price Targets” (2024-2033) <a href=""https://www.patreon.com/posts/tesla-stock-fair-96573364"">https://www.patreon.com/posts/tesla-stock-fair-96573364</a> <br>👕 Don’t bet against Elon MERCH <a href=""https://solving-the-money-problem.creator-spring.com/listing/new-don-t-bet-against-elon"">https://solving-the-money-problem.creator-spring.com/listing/new-don-t-bet-against-elon</a> <br>👕 TSLA HODLR MERCH: <a href=""https://solving-the-money-problem.creator-spring.com/listing/new-tsla-hodlr?product=46"">https://solving-the-money-problem.creator-spring.com/listing/new-tsla-hodlr?product=46</a> <br>👕 Traders FOLD. Investor HOLD. Merch: <a href=""https://solving-the-money-problem.creator-spring.com/listing/traders-fold-investors-hold"">https://solving-the-money-problem.creator-spring.com/listing/traders-fold-investors-hold</a><br>👕  420 Funding Secured MERCH: <a href=""https://solving-the-money-problem.creator-spring.com/listing/420-funding-secured-merch"">https://solving-the-money-problem.creator-spring.com/listing/420-funding-secured-merch</a> <br>👕 I’m ALL IN on TSLA MERCH <a href=""https://bit.ly/30nh2S7"">https://bit.ly/30nh2S7</a> <br>👕 Buy $TSLA MERCH <a href=""https://bit.ly/3Gh8wUw"">https://bit.ly/3Gh8wUw</a> <br>👕 TSLA to the mooooooon MERCH <a href=""https://bit.ly/3iagHHZ"">https://bit.ly/3iagHHZ</a> <br>👕 Cybertruck Light Strip MERCH <a href=""https://bit.ly/3FNLq7L"">https://bit.ly/3FNLq7L</a> <br>👕 Mars awaits MERCH <a href=""https://bit.ly/3yUnKdb"">https://bit.ly/3yUnKdb</a> <br>👕 Make Manufacturing Great Again <a href=""https://solving-the-money-problem.creator-spring.com/listing/make-manufacturing-great-again"">https://solving-the-money-problem.creator-spring.com/listing/make-manufacturing-great-again</a> <br>➡ SEND BITCOIN: bc1q386gs0uhzr5l5zatwz5u28t3f729zpsa9p8t0k <br>➡ SEND ETHEREUM: 0xb3F81537394344DF1d21a0e0CB6DFdF7bFBBA0A3 <br>➡ DONATE <a href=""https://paypal.me/stevenmarkryan"">https://paypal.me/stevenmarkryan</a><br>AFFILIATE DISCLOSURE: I earn a commission on every purchase made through my links.",NEGATIVE,0.9988003969192505
122,"Once NVDA16K passes $1, it may NEVER see that low again",NEGATIVE,0.9939286708831787
123,It is a well written fact NVDA16K is underestimated and underrated.,POSITIVE,0.9792128205299377
124,This is the worst thing that has ever happened to Tesla,NEGATIVE,0.9997743964195251
125,Why is NVDA16K doing so well? That is concerning to me.,NEGATIVE,0.6408861875534058
126,Why do people think you need to top off ev’s in 2 minutes? The point is to charge the car at home and not at a gas station. There is no fixing stupid.,NEGATIVE,0.9990197420120239
127,"Maybe Cramer&#39;s doing a reverse-reverse psychology thing, where he&#39;s aware that everyone knows they should do the opposite of what he says, and now it&#39;s a curveball to do the opposite-of-the-opposite of what he says",NEGATIVE,0.9985398054122925
128,That old video of Jim was absolutely wild.   At least he was speaking the truth,POSITIVE,0.7975291013717651
129,"Wow, love that you let that old video play in its entirety. Brutal. “Market has nothing to do with the stock”. “A good game”",POSITIVE,0.99846351146698
